query_index,col_item,col_timestamp,cf_index,factual_rating,cf_rating,factual_prediction,cf_prediction,desired_min,desired_max,validity,lift,l1_dist,l2_dist,mean_abs_delta,mean_rel_delta,n_changed,sparsity,max_abs_delta,max_rel_delta
14,100974271034,2020-03-20,0,1.99,1.6,0.017215932319721638,0.12600971039313208,0.01721693231972164,0.5557045995495195,1,0.10879378,4.7838,1.36299583,0.2278,0.10376674,21,1.0,0.89,0.49171271
15,100974271034,2020-03-23,0,1.702,1.6,0.04520914031577682,0.3034638610069978,0.045210140315776824,0.5557045995495195,1,0.25825472,5.0058,1.74176969,0.23837143,0.11185549,21,1.0,1.44,0.77419355
16,100974271034,2020-03-24,0,1.856,2.0,0.04524464891227365,0.06502057406154477,0.04524564891227365,0.5557045995495195,1,0.01977593,4.2258,1.14223362,0.20122857,0.09414326,21,1.0,0.56,0.2745098
17,100974271034,2020-03-25,0,1.8212,1.6,0.07673139176585309,0.18426533960902566,0.07673239176585309,0.5557045995495195,1,0.10753395,4.953,1.41093128,0.23585714,0.10689738,21,1.0,0.865,0.30511464
18,100974271034,2020-03-26,0,1.97,1.6,0.09632205067558601,0.13084399032227928,0.09632305067558601,0.5557045995495195,1,0.03452194,4.052,1.05014384,0.19295238,0.0916564,21,1.0,0.46,0.2254902
19,100974271034,2020-03-27,0,1.824,1.7,0.11749711809159899,0.37193259011519664,0.11749811809159899,0.5557045995495195,1,0.25443547,9.0404,2.42525835,0.43049524,0.2026014,21,1.0,1.06,0.6091954
20,100974271034,2020-03-30,0,1.702,1.6,0.13362163286863749,0.2503041058132906,0.1336226328686375,0.5557045995495195,1,0.11668247,6.654,2.3338342,0.31685714,0.16312251,21,1.0,1.79,0.98895028
21,100974271034,2020-03-31,0,1.7,1.6,0.14134553903966718,0.2964431378677822,0.14134653903966718,0.5557045995495195,1,0.1550976,4.5032,1.26954852,0.2144381,0.10837241,21,1.0,0.83,0.4213198
22,100974271034,2020-04-01,0,1.58,1.6,0.1555555725209579,0.23777347342918898,0.1555565725209579,0.5557045995495195,1,0.0822179,3.7458,0.98969108,0.17837143,0.09222823,21,1.0,0.46,0.2254902
23,100974271034,2020-04-02,0,1.52,1.6,0.1710000562539326,0.23940557179098917,0.1710010562539326,0.5557045995495195,1,0.06840552,4.4732,1.32518053,0.21300952,0.11487673,21,1.0,0.9,0.52941176
24,100974271034,2020-04-03,0,1.53,1.5,0.17055300332916576,0.18042935783655945,0.17055400332916576,0.5557045995495195,1,0.00987635,2.9988,0.83635127,0.1428,0.07746931,20,0.952381,0.46,0.2254902
25,100974271034,2020-04-06,0,1.67,1.5,0.19285970873175617,0.21459665138674608,0.19286070873175618,0.5557045995495195,1,0.02173694,3.1088,0.86184885,0.1480381,0.08083065,20,0.952381,0.46,0.2254902
26,100974271034,2020-04-07,0,1.8,1.6,0.2646743542760024,0.2649210641528963,0.26467535427600236,0.5557045995495195,1,0.00024671,2.6452,0.72309297,0.1259619,0.06830656,21,1.0,0.39,0.1959799
27,100974271034,2020-04-08,0,1.968,1.8,0.2453511009982261,0.2640885739909302,0.2453521009982261,0.5557045995495195,1,0.01873747,2.3838,0.66677016,0.11351429,0.06353806,20,0.952381,0.3,0.16666667
29,100974271034,2020-04-10,0,1.7832,1.5,0.24350381934625362,0.3139395129475092,0.24350481934625362,0.5557045995495195,1,0.07043569,3.9544,1.06187743,0.18830476,0.10524528,21,1.0,0.47,0.28834356
30,100974271034,2020-04-13,0,1.83384,1.9,0.23544365514148125,0.28488252489876337,0.23544465514148125,0.5557045995495195,1,0.04943887,2.31616,0.6909854,0.11029333,0.06121067,21,1.0,0.39,0.1959799
31,100974271034,2020-04-14,0,2.14,1.968,0.25747299434349624,0.31998249517174987,0.2574739943434962,0.5557045995495195,1,0.0625095,3.66584,1.00522675,0.17456381,0.09378035,21,1.0,0.448,0.22997947
32,100974271034,2020-04-15,0,2.035,1.968,0.2475980625147707,0.3505458491172961,0.2475990625147707,0.5557045995495195,1,0.10294779,4.31924,1.12496481,0.2056781,0.11548657,21,1.0,0.48,0.31578947
33,100974271034,2020-04-16,0,2.105,1.948,0.2323510458112841,0.27157463941684623,0.2323520458112841,0.5557045995495195,1,0.03922359,4.07424,1.06235155,0.19401143,0.10776444,21,1.0,0.48,0.31578947
34,100974271034,2020-04-17,0,2.0933333333333337,1.783,0.15561656697244566,0.2744861779050877,0.15561756697244566,0.5557045995495195,1,0.11886961,4.22457333,1.09512447,0.20117016,0.11072763,21,1.0,0.48,0.31578947
35,100974271034,2020-04-20,0,2.0933333333333337,1.95,0.1646963411772882,0.31531033890192384,0.1646973411772882,0.5557045995495195,1,0.150614,3.81090667,1.09308907,0.18147175,0.09809306,20,0.952381,0.61,0.28504673
36,100974271034,2020-04-21,0,2.205,2.09,0.17514412244308136,0.19439305351779493,0.17514512244308136,0.5557045995495195,1,0.01924893,2.56144,0.7550199,0.12197333,0.06396939,20,0.952381,0.37,0.18781726
37,100974271034,2020-04-22,0,2.2,2.2,0.17157038194592547,0.1746606843879578,0.17157138194592547,0.5557045995495195,1,0.0030903,2.00444,0.55221196,0.09544952,0.05106423,19,0.904762,0.306,0.14299065
38,100974271034,2020-04-23,0,2.275,2.2,0.1665910878066252,0.17139677991519642,0.1665920878066252,0.5557045995495195,1,0.00480569,2.00064,0.55168252,0.09526857,0.0505737,19,0.904762,0.306,0.14299065
39,100974271034,2020-04-24,0,2.225,2.2,0.17587851429941115,0.18197697067217752,0.17587951429941115,0.5557045995495195,1,0.00609846,2.95396,0.78703109,0.14066476,0.07570817,21,1.0,0.357,0.17508813
40,100974271034,2020-04-27,0,2.315,1.83,0.18550028278574085,0.33112599052563607,0.18550128278574085,0.5557045995495195,1,0.14562571,5.76970667,1.57796481,0.27474794,0.13547381,19,0.904762,0.585,0.27790974
41,100974271034,2020-04-28,0,2.38,1.95,0.17770776732457727,0.3080263572688283,0.17770876732457727,0.5557045995495195,1,0.13031859,5.88130667,1.6107972,0.28006222,0.13397951,20,0.952381,0.685,0.3106576
42,100974271034,2020-04-29,0,2.5,1.95,0.18313460525806632,0.337679374635754,0.18313560525806633,0.5557045995495195,1,0.15454477,6.39902667,1.75269144,0.30471556,0.14271102,21,1.0,0.745,0.32747253
43,100974271034,2020-04-30,0,2.345,1.83,0.21800592238900848,0.3481215138998665,0.21800692238900848,0.5557045995495195,1,0.13011559,6.89630667,1.82479933,0.32839556,0.15152121,21,1.0,0.72,0.3106576
44,100974271034,2020-05-01,0,2.353,2.5,0.2470011467463128,0.27127766855135316,0.2470021467463128,0.5557045995495195,1,0.02427652,2.78896,0.74518249,0.13280762,0.06572267,21,1.0,0.357,0.16682243
45,100974271034,2020-05-04,0,2.15,2.35,0.2810244969815644,0.30750929795605736,0.28102549698156437,0.5557045995495195,1,0.0264848,2.01464,0.55430822,0.09593524,0.04632648,20,0.952381,0.306,0.14299065
46,100974271034,2020-05-05,0,2.15,2.15,0.2616756439678067,0.30095866251141506,0.26167664396780665,0.5557045995495195,1,0.03928302,1.84464,0.52759607,0.08784,0.04147903,19,0.904762,0.306,0.14299065
47,100974271034,2020-05-06,0,2.16,2.15,0.2505819639372478,0.278298241814059,0.25058296393724777,0.5557045995495195,1,0.02771628,1.75464,0.51812895,0.08355429,0.03905399,19,0.904762,0.306,0.14299065
48,100974271034,2020-05-07,0,2.185,2.15,0.23057922543495465,0.26090112148494804,0.23058022543495466,0.5557045995495195,1,0.0303219,2.42596,0.66407676,0.1155219,0.05411795,21,1.0,0.357,0.16682243
49,100974271034,2020-05-08,0,2.315,2.35,0.2572894932346926,0.2774660707208779,0.25729049323469255,0.5557045995495195,1,0.02017658,3.92270667,0.95108812,0.18679556,0.08660904,21,1.0,0.34,0.1588785
50,100974271034,2020-05-11,0,2.3,2.32,0.241171136529642,0.24579147471528678,0.241172136529642,0.5557045995495195,1,0.00462034,1.59784,0.49308961,0.07608762,0.03433458,19,0.904762,0.306,0.14299065
51,100974271034,2020-05-12,0,2.335,2.16,0.23749047482609073,0.25969340503902827,0.23749147482609073,0.5557045995495195,1,0.02220293,3.56,0.85314568,0.16952381,0.07644401,21,1.0,0.35,0.1627907
52,100974271034,2020-05-13,0,2.185,2.34,0.22854819925926761,0.22935870148710122,0.22854919925926762,0.5557045995495195,1,0.0008105,1.448,0.4166608,0.06895238,0.03073857,19,0.904762,0.2,0.09302326
53,100974271034,2020-05-14,0,2.145,2.18,0.2226657936864815,0.23477466054655471,0.2226667936864815,0.5557045995495195,1,0.01210887,1.378,0.40472981,0.06561905,0.02905857,19,0.904762,0.2,0.09302326
54,100974271034,2020-05-15,0,2.175,2.3,0.207024684656244,0.25933320756691897,0.207025684656244,0.5557045995495195,1,0.05230852,3.284,0.79579869,0.15638095,0.07002734,21,1.0,0.35,0.1627907
55,100974271034,2020-05-18,0,2.295,2.17,0.16286110976547502,0.16811423186345917,0.16286210976547502,0.5557045995495195,1,0.00525312,1.45633333,0.41907053,0.06934921,0.03056956,19,0.904762,0.2,0.09302326
56,100974271034,2020-05-19,0,2.29,2.18,0.18981483906887844,0.2305455373340024,0.18981583906887844,0.5557045995495195,1,0.0407307,3.133,0.76025588,0.14919048,0.06628755,21,1.0,0.35,0.1627907
57,100974271034,2020-05-20,0,2.33,2.14,0.1929007901106806,0.21624595894247634,0.1929017901106806,0.5557045995495195,1,0.02334517,3.158,0.76607049,0.15038095,0.06660732,21,1.0,0.35,0.1627907
58,100974271034,2020-05-21,0,2.27,2.32,0.21771367597424557,0.2738261922828182,0.21771467597424557,0.5557045995495195,1,0.05611252,3.688,1.01026927,0.17561905,0.07641435,21,1.0,0.495,0.21758242
59,100974271034,2020-05-22,0,2.24,2.3,0.22734643055072418,0.2828854319255886,0.22734743055072418,0.5557045995495195,1,0.055539,3.253,0.88273382,0.15490476,0.06732879,21,1.0,0.395,0.17752809
60,100974271034,2020-05-25,0,2.29,2.29,0.22326124117091972,0.2285601657455765,0.22326224117091972,0.5557045995495195,1,0.00529892,2.908,0.7347884,0.13847619,0.06127097,20,0.952381,0.35,0.1627907
61,100974271034,2020-05-26,0,2.42,2.33,0.1482370956802011,0.176436402148298,0.1482380956802011,0.5557045995495195,1,0.02819931,2.883,0.73129269,0.13728571,0.0606764,20,0.952381,0.35,0.1627907
62,100974271034,2020-05-27,0,2.41,2.14,0.16521835578151367,0.16602560475129388,0.16521935578151367,0.5557045995495195,1,0.00080725,2.903,0.78100512,0.1382381,0.05956982,21,1.0,0.39,0.156
63,100974271034,2020-05-28,0,2.42,2.24,0.15393745220088995,0.15766411483363232,0.15393845220088995,0.5557045995495195,1,0.00372666,2.803,0.71132904,0.13347619,0.05919265,20,0.952381,0.35,0.1627907
64,100974271034,2020-05-29,0,2.38,2.41,0.14472653984107298,0.16822005779085103,0.14472753984107298,0.5557045995495195,1,0.02349352,1.962,0.53738627,0.09342857,0.04132742,20,0.952381,0.2,0.09302326
65,100974271034,2020-06-01,0,2.38,2.38,0.13880720729270812,0.139325681747127,0.13880820729270812,0.5557045995495195,1,0.00051847,1.155,0.36065912,0.055,0.02432897,19,0.904762,0.2,0.09302326
66,100974271034,2020-06-02,0,2.5,2.41,0.11989642508339057,0.18292270874491515,0.11989742508339057,0.5557045995495195,1,0.06302628,2.635,0.67392507,0.12547619,0.05520767,20,0.952381,0.35,0.1627907
67,100974271034,2020-06-03,0,2.54,2.42,0.11350005263231885,0.12676373775108962,0.11350105263231886,0.5557045995495195,1,0.01326369,2.405,0.5882814,0.11452381,0.04970546,20,0.952381,0.19,0.08796296
68,100974271034,2020-06-04,0,2.485,2.38,0.10007588955734653,0.12435851495410936,0.10007688955734653,0.5557045995495195,1,0.02428263,2.32,0.56656862,0.11047619,0.04752882,20,0.952381,0.19,0.08158508
69,100974271034,2020-06-05,0,2.525,2.15,0.13553893970423742,0.2253355772221598,0.13553993970423742,0.5557045995495195,1,0.08979664,4.81,1.26826653,0.22904762,0.09884289,19,0.904762,0.645,0.27861771
70,100974271034,2020-06-08,0,2.486,2.5,0.1277590106916016,0.1302315141904879,0.1277600106916016,0.5557045995495195,1,0.0024725,2.149,0.53644291,0.10233333,0.04354158,20,0.952381,0.19,0.08158508
71,100974271034,2020-06-09,0,2.48,2.16,0.1494084423741106,0.19151066113443946,0.1494094423741106,0.5557045995495195,1,0.04210222,4.321,1.07599768,0.2057619,0.08780385,19,0.904762,0.375,0.17016317
72,100974271034,2020-06-10,0,2.4,2.18,0.1401045651835315,0.17471059238405076,0.1401055651835315,0.5557045995495195,1,0.03460603,4.176,1.03583107,0.19885714,0.08472527,19,0.904762,0.375,0.17016317
73,100974271034,2020-06-11,0,2.29,2.48,0.13264634726916627,0.14166137797623576,0.13264734726916627,0.5557045995495195,1,0.00901503,1.651,0.47197563,0.07861905,0.03349256,20,0.952381,0.195,0.09090909
74,100974271034,2020-06-12,0,2.29,2.29,0.12486454996509436,0.15772901782530777,0.12486554996509436,0.5557045995495195,1,0.03286447,1.044,0.29297781,0.04971429,0.02092193,19,0.904762,0.13,0.05446623
75,100974271034,2020-06-15,0,2.295,2.29,0.15582326205743777,0.17208102631832398,0.15582426205743777,0.5557045995495195,1,0.01625776,1.014,0.29092267,0.04828571,0.0202594,19,0.904762,0.13,0.05446623
76,100974271034,2020-06-16,0,2.425,2.3,0.1199438265670814,0.1256028959327027,0.1199448265670814,0.5557045995495195,1,0.00565907,1.014,0.29092267,0.04828571,0.02012036,19,0.904762,0.13,0.05371901
77,100974271034,2020-06-17,0,2.4,2.4,0.09522895647091228,0.15187752321471698,0.09522995647091229,0.5557045995495195,1,0.05664857,2.316,0.57657263,0.11028571,0.04638193,20,0.952381,0.24,0.10480349
78,100974271034,2020-06-18,0,2.33,2.29,0.08680141144592415,0.12912906250690284,0.08680241144592415,0.5557045995495195,1,0.04232765,2.114,0.54249055,0.10066667,0.04225064,20,0.952381,0.24,0.10480349
79,100974271034,2020-06-19,0,2.455,2.29,0.060783451506633696,0.0688775871360414,0.0607844515066337,0.5557045995495195,1,0.00809414,2.241,0.56732795,0.10671429,0.0446072,20,0.952381,0.24,0.10480349
80,100974271034,2020-06-22,0,2.44,2.29,0.05070285551865514,0.058273416545702894,0.05070385551865514,0.5557045995495195,1,0.00757056,3.331,0.8822817,0.15861905,0.06501083,19,0.904762,0.375,0.14851485
81,100974271034,2020-06-23,0,2.47,2.44,0.045731220829366794,0.05015891010876121,0.045732220829366795,0.5557045995495195,1,0.00442769,1.079,0.31282743,0.05138095,0.02118436,19,0.904762,0.13,0.05371901
82,100974271034,2020-06-24,0,2.42,2.47,0.0510024905935286,0.05275640576109145,0.0510034905935286,0.5557045995495195,1,0.00175392,0.999,0.28889618,0.04757143,0.01961017,19,0.904762,0.125,0.05154639
83,100974271034,2020-06-25,0,2.395,2.53,0.06272216018304838,0.06489655343351423,0.06272316018304838,0.5557045995495195,1,0.00217439,2.616,0.75184174,0.12457143,0.05064303,20,0.952381,0.4,0.15748031
84,100974271034,2020-06-26,0,2.38,2.39,0.05451192435912912,0.07282381700325095,0.05451292435912912,0.5557045995495195,1,0.01831189,1.014,0.28980338,0.04828571,0.01991296,19,0.904762,0.125,0.05154639
85,100974271034,2020-06-29,0,2.39,2.44,0.07687042899375152,0.08578577866668077,0.07687142899375152,0.5557045995495195,1,0.00891535,2.056,0.53440247,0.09790476,0.04079857,20,0.952381,0.24,0.10480349
86,100974271034,2020-06-30,0,2.325,2.39,0.09468860388340067,0.12260841293456393,0.09468960388340067,0.5557045995495195,1,0.02791981,1.049,0.29446732,0.04995238,0.02064317,20,0.952381,0.125,0.05154639
87,100974271034,2020-07-01,0,2.345,2.29,0.15667267389492662,0.19957535190151188,0.15667367389492662,0.5557045995495195,1,0.04290268,2.196,0.63327403,0.10457143,0.04281925,20,0.952381,0.37,0.14566929
88,100974271034,2020-07-02,0,2.435,2.53,0.156433272461853,0.1675026530522652,0.156434272461853,0.5557045995495195,1,0.01106938,2.361,0.64987768,0.11242857,0.04645219,19,0.904762,0.3,0.12096774
89,100974271034,2020-07-03,0,2.455,2.53,0.13440045154897423,0.14804993025496224,0.13440145154897423,0.5557045995495195,1,0.01364948,2.241,0.59717753,0.10671429,0.04430001,20,0.952381,0.22,0.09166667
90,100974271034,2020-07-06,0,2.45,2.53,0.07113917529282436,0.12774716383927123,0.07114017529282436,0.5557045995495195,1,0.05660799,2.076,0.54328262,0.09885714,0.04109053,19,0.904762,0.2,0.08196721
91,100974271034,2020-07-07,0,2.37,2.4,0.0581291727689565,0.08332238589813246,0.0581301727689565,0.5557045995495195,1,0.02519321,1.92,0.57113921,0.09142857,0.03811521,19,0.904762,0.3,0.12096774
92,100974271034,2020-07-08,0,2.34,2.29,0.02670969553713014,0.03275690791558933,0.026710695537130142,0.5557045995495195,1,0.00604721,1.67,0.48856934,0.07952381,0.03337235,19,0.904762,0.26,0.10833333
93,100974271034,2020-07-09,0,2.35,2.34,0.00900547125480353,0.016833102099004266,0.00900647125480353,0.5557045995495195,1,0.00782763,0.9,0.26962938,0.04285714,0.01795513,19,0.904762,0.125,0.05154639
94,100974271034,2020-07-10,0,2.29,2.3,-0.025947069532876035,-0.020278613115196666,-0.025946069532876034,0.5557045995495195,1,0.00566846,1.36,0.40049969,0.0647619,0.02714204,19,0.904762,0.215,0.09247312
95,100974271034,2020-07-13,0,2.25,2.3,-0.029729190817378858,-0.026279827074808092,-0.029728190817378857,0.5557045995495195,1,0.00344936,1.54,0.44553339,0.07333333,0.030686,19,0.904762,0.215,0.08757637
96,100974271034,2020-07-14,0,2.295,2.27,-0.01733708216776217,0.01768613339927414,-0.017336082167762168,0.5557045995495195,1,0.03502322,2.61,0.68205572,0.12428571,0.05189716,20,0.952381,0.27,0.11020408
97,100974271034,2020-07-15,0,2.32,2.29,-0.0073308238962271595,0.047239010851190234,-0.007329823896227159,0.5557045995495195,1,0.05456983,2.645,0.68845842,0.12595238,0.05264271,20,0.952381,0.275,0.11293634
98,100974271034,2020-07-16,0,2.475,2.33,-0.0045043372276758285,0.017840890551719522,-0.004503337227675828,0.5557045995495195,1,0.02234523,2.59,0.67453688,0.12333333,0.05146426,20,0.952381,0.275,0.11293634
99,100974271034,2020-07-17,0,2.42,2.42,-0.010739175141480121,-0.006497383243929127,-0.010738175141480122,0.5557045995495195,1,0.00424179,2.54,0.67253253,0.12095238,0.05047548,19,0.904762,0.27,0.11020408
100,100974271034,2020-07-20,0,2.455,2.45,-0.028617819877608648,-0.02079946291962504,-0.028616819877608647,0.5557045995495195,1,0.00781836,1.23,0.32280025,0.05857143,0.02482837,21,1.0,0.14,0.06222222
101,100974271034,2020-07-21,0,2.4,2.42,-0.030395489698337174,-0.022102986707337728,-0.030394489698337173,0.5557045995495195,1,0.0082925,1.21,0.37456642,0.05761905,0.02449946,19,0.904762,0.215,0.09247312
102,100974271034,2020-07-22,0,2.47,2.39,-0.0212330429104885,-0.017963596469625386,-0.0212320429104885,0.5557045995495195,1,0.00326945,1.23,0.37828561,0.05857143,0.02488504,19,0.904762,0.215,0.09247312
103,100974271034,2020-07-23,0,2.45,2.42,-0.022539704965371367,-0.01993208126805273,-0.022538704965371366,0.5557045995495195,1,0.00260762,1.18,0.33376639,0.05619048,0.02362882,19,0.904762,0.155,0.06609808
104,100974271034,2020-07-24,0,2.4,2.39,-0.015596599673215044,-0.009965868178381463,-0.015595599673215044,0.5557045995495195,1,0.00563073,1.175,0.33357908,0.05595238,0.02352899,19,0.904762,0.155,0.06609808
105,100974271034,2020-07-27,0,2.36,2.38,-0.02745463667237179,-0.02113645331394522,-0.02745363667237179,0.5557045995495195,1,0.00631818,1.155,0.33177553,0.055,0.02313222,19,0.904762,0.155,0.06609808
106,100974271034,2020-07-28,0,2.4,2.39,-0.04409899748071927,-0.0218513441189784,-0.04409799748071927,0.5557045995495195,1,0.02224765,1.155,0.33177553,0.055,0.02313139,19,0.904762,0.155,0.06609808
107,100974271034,2020-07-29,0,2.42,2.33,-0.0372887377101351,-0.03458957816169353,-0.0372877377101351,0.5557045995495195,1,0.00269916,1.19,0.33933759,0.05666667,0.02377587,19,0.904762,0.155,0.06609808
108,100974271034,2020-07-30,0,2.335,2.35,-0.039225183039737654,-0.03251550212369218,-0.03922418303973765,0.5557045995495195,1,0.00670968,1.05,0.30224163,0.05,0.02093425,19,0.904762,0.14,0.05982906
109,100974271034,2020-07-31,0,2.38,2.42,-0.035393174038551835,-0.03534776331005137,-0.035392174038551834,0.5557045995495195,1,4.541e-05,1.265,0.3381198,0.0602381,0.02526451,20,0.952381,0.175,0.07070707
110,100974271034,2020-08-03,0,2.37,2.5,-0.01496565533854132,-0.0114737346092024,-0.01496465533854132,0.5557045995495195,1,0.00349192,2.52,0.68760454,0.12,0.04998524,19,0.904762,0.305,0.12323232
111,100974271034,2020-08-04,0,2.395,2.4,-0.023880281967412237,-0.0009090799840274704,-0.023879281967412236,0.5557045995495195,1,0.0229712,1.535,0.39978119,0.07309524,0.03089442,19,0.904762,0.17,0.07555556
112,100974271034,2020-08-05,0,2.415,2.33,-0.02294239879365012,-0.009726548632335894,-0.02294139879365012,0.5557045995495195,1,0.01321585,1.58,0.40675545,0.0752381,0.03176676,19,0.904762,0.17,0.07555556
113,100974271034,2020-08-06,0,2.385,2.45,-0.019973540829141687,-0.007168909239274137,-0.019972540829141686,0.5557045995495195,1,0.01280463,1.575,0.40592487,0.075,0.03164005,19,0.904762,0.17,0.07555556
114,100974271034,2020-08-07,0,2.305,2.44,-0.020709045375595734,-0.01396018654744644,-0.020708045375595733,0.5557045995495195,1,0.00674886,1.6,0.41340053,0.07619048,0.03220004,19,0.904762,0.17,0.07555556
115,100974271034,2020-08-10,0,2.195,2.29,-0.024897725360999826,-0.022023169288535913,-0.024896725360999825,0.5557045995495195,1,0.00287456,0.945,0.2526361,0.045,0.01904551,20,0.952381,0.1,0.04328018
116,100974271034,2020-08-11,0,2.24,2.32,-0.013986294718357915,0.0013015389761066437,-0.013985294718357915,0.5557045995495195,1,0.01528783,1.085,0.28727165,0.05166667,0.02197431,20,0.952381,0.115,0.04925054
117,100974271034,2020-08-12,0,2.26,2.3,-0.015608200675428247,-0.014343710235339339,-0.015607200675428248,0.5557045995495195,1,0.00126449,0.95,0.25278449,0.0452381,0.01915061,20,0.952381,0.1,0.04328018
118,100974271034,2020-08-13,0,2.245,2.37,-0.01623387122238196,-0.014292905489866538,-0.01623287122238196,0.5557045995495195,1,0.00194097,1.825,0.48469062,0.08690476,0.03701781,20,0.952381,0.225,0.10250569
119,100974271034,2020-08-14,0,2.26,2.47,-0.01441085423453397,-0.00712019361730775,-0.01440985423453397,0.5557045995495195,1,0.00729066,1.06,0.31304952,0.05047619,0.02167068,20,0.952381,0.21,0.09292035
120,100974271034,2020-08-17,0,2.31,2.24,-0.01783918045298698,-0.009171615812533934,-0.01783818045298698,0.5557045995495195,1,0.00866756,1.03,0.29849623,0.04904762,0.02113947,19,0.904762,0.185,0.08428246
121,100974271034,2020-08-18,0,2.315,2.24,-0.02715570266015418,-0.02587287268387634,-0.02715470266015418,0.5557045995495195,1,0.00128283,1.56,0.42626283,0.07428571,0.03213293,20,0.952381,0.175,0.07972665
122,100974271034,2020-08-19,0,2.34,2.26,-0.024626175211559388,-0.02278649850815688,-0.024625175211559387,0.5557045995495195,1,0.00183968,1.54,0.42201896,0.07333333,0.03177681,20,0.952381,0.175,0.07972665
123,100974271034,2020-08-20,0,2.315,2.47,-0.11218783578746837,-0.0968161310553389,-0.11218683578746837,0.5557045995495195,1,0.0153717,1.565,0.43774993,0.07452381,0.03230039,19,0.904762,0.255,0.11617312
124,100974271034,2020-08-21,0,2.335,2.42,-0.12732454934956863,-0.11346627595200434,-0.12732354934956863,0.5557045995495195,1,0.01385827,1.53,0.42947643,0.07285714,0.03170148,19,0.904762,0.255,0.11617312
125,100974271034,2020-08-24,0,2.3,2.25,-0.13325196092017422,-0.12479615267720229,-0.13325096092017422,0.5557045995495195,1,0.00845581,1.48,0.42243343,0.07047619,0.03080669,20,0.952381,0.195,0.08883827
126,100974271034,2020-08-25,0,2.25,2.34,-0.15272187710865004,-0.15174732064424995,-0.15272087710865004,0.5557045995495195,1,0.00097456,0.97,0.29163333,0.04619048,0.02015492,19,0.904762,0.185,0.08428246
127,100974271034,2020-08-26,0,2.28,2.3,-0.16084098700886248,-0.15399370231614287,-0.16083998700886248,0.5557045995495195,1,0.00684728,1.47,0.41018289,0.07,0.03057203,19,0.904762,0.185,0.08428246
